개방자치단체코드,관리번호,인허가일자,소재지전화,도로명전체주소,도로명우편번호,좌표정보(x),좌표정보(y),영업상태명,상세영업상태명,소재지전체주소,병원번호,사업장명,공지,웹사이트 링크,"제로페이, 주차",병원 소개
3230000,323000001020080002,2008.3.7,02-416-7512,"서울특별시 송파구 올림픽로35가길 9, 상가동 2층 207호 (신천동, 잠실 푸르지오 월드마크)",5510,209087.1224,446139.1526,영업/정상,정상,서울특별시 송파구 신천동 11-4 잠실 푸르지오 월드마크 상가 207호,844,더 샵 동물메디컬센터,,https://thesharpah.modoo.at/,"제로페이,주차","안녕하세요. 더샵 동물병원입니다. 저희 병원에 대해 간단히 소개해 드릴까 합니다. 동물과 함께 생활한다는 것은 기르는 보호자의 단순한 욕구 충족이 아니라, 살아있는 생명을 애정으로 책임져주는 고귀한 행위입니다. 경제 성장과 함께, 국내의 동물 애호 인구는 과거 수십 년에 비해 급작스럽게 증가하여, 다소나마 그 의미가 희석되지 않을까 우려하는 마음 없지 않았습니다만, 진정으로 동물을 사랑하시는 동물 애호가들께 진심 어린 존경과 감사한 마음을 금할 수 없습니다. 해를 거듭할수록 증가하는 동물 애호가들의 욕구와 애정에 작으나마 도움이 되고자, 저희 임직원 일동은 꾸준히 재교육에 힘쓰고 있으며, 반려동물의 건강뿐 아니라 그 삶의 질을 향상시키고자 최선을 다하고 있습니다. 여러분의 반려동물을 키우시는 도중에 발생하는 예기치 못한 상황이나 질병, 각종 상담을 원하실 때는 언제든지 상담하십시오. 동물과 보호자, 그리고 동물병원 모두가 만족하고 행복하기를 바라는 마음입니다. 항상 겸허한 마음으로 고객의 소리에 귀를 기울이고 소중한 인연을 이어가도록 최선을 다하는 더샵 동물병원이 되도록 노력하겠습니다."
3210000,321000001020010005,2001.12.17,593-7667,"서울특별시 서초구 방배로 204 (방배동,지상1층)",,199178.5392,443278.7524,영업/정상,정상,서울특별시 서초구 방배동 811-11 지상1층,845,방배한강동물병원,,http://pf.kakao.com/_HxhNuu,"제로페이,주차,간편결제",생명에 대한 끝없는 경외심으로/건강하고 행복한 동물가족의 삶을 위해/최고의 진료를 추구하겠습니다
3070000,307000001020030004,2003.5.12,913-1874,"서울특별시 성북구 동소문로 248 (길음동, 삼부상가 102동 6,7호)",2735,202029.9818,455605.7169,영업/정상,정상,서울특별시 성북구 길음동 1276번지,846,길음동물병원,,,"제로페이,주차",
3070000,307000001020050003,2005.8.30,915-7582,서울특별시 성북구 돌곶이로 91 (장위동),2772,204905.934,456539.5489,영업/정상,정상,서울특별시 성북구 장위동 64-124번지,847,행복한동물병원,,,"제로페이,주차",
3230000,323000001020070004,2007.3.16,02-415-7580,"서울특별시 송파구 석촌호수로 138, 유시에셋 (삼전동)",5600,208088.5582,444991.4907,영업/정상,정상,서울특별시 송파구 삼전동 22-1 유시에셋,848,잠실준25시동물병원,일요일은 예약진료만 가능합니다.,https://blog.naver.com/vetjoon,,"깨끗하고 쾌적한 진료환경 아래 정확하고 신속한 진단, 정성과 사랑을 담은 보살핌으로 항상 함께 하겠습니다. 안전하고 건강한 강아지 믿을수 있는 분양 합니다."
3230000,323000001020070005,2007.5.17,02-408-5400,"서울특별시 송파구 중대로9길 48, MOXENHOUSE (가락동)",5712,210468.4083,443882.4427,영업/정상,정상,서울특별시 송파구 가락동 87-1 MOXENHOUSE,849,쿨독동물병원,,,,
3010000,301000001020000002,2002.8.10,2256-8275,"서울특별시 중구 다산로 32, 5상가동 217호 (신당동, 남산타운)",4595,200750.4551,449638.8243,영업/정상,정상,서울특별시 중구 신당동 844 남산타운,850,남산동물병원,,,제로페이,"안녕하세요.서울 중구 약수동, 신당동 위치하고 있는 남산동물병원 입니다. 버티고개 3번출구 75m 앞에 있습니다."
3010000,301000001020010001,2001.12.26,2233-7574,"서울특별시 중구 다산로 107, 2층 (신당동)",4598,200783.1196,450153.7843,영업/정상,정상,서울특별시 중구 신당동 368-19,851,미래지동물의료센터,"예약, 주차, 무선 인터넷, 반려동물 동반",https://blog.naver.com/miraeji_amc,"제로페이,주차","관절질환에 대한 진단, 수술, 관리와 함께 내분비 질환에 대한 전문적인 진단 및 처방, 관리를 중점적으로 하는 진료 중심의 동물병원입니다. 줄기세포 전문동물병원으로 관절, 신부전, 면역계질환, 항노화진료에 특화된 동물병원입니다."
3230000,323000001020090002,2009.3.24,02-449-8575,"서울특별시 송파구 성내천로 229, 1층 (마천동)",5747,213472.4007,444156.6421,영업/정상,정상,서울특별시 송파구 마천동 161-2,852,두리동물병원,,,,
3230000,323000001020090006,2009.7.14,02-415-7579,"서울특별시 송파구 올림픽로 435, 상가동 1층 36호 (신천동, 파크리오)",5507,209314.26,446483.3161,영업/정상,정상,서울특별시 송파구 신천동 17 파크리오상가 36호,853,리오동물병원,,,제로페이,
3230000,323000001020090009,2009.12.2,02-443-2222,"서울특별시 송파구 동남로 161, 1,2층 (가락동, 현대빌리지)",5826,211262.9949,443408.2784,영업/정상,정상,서울특별시 송파구 가락동 137-3 현대빌리지,854,에코동물병원,"가락 1차 현대아파트 정문 버스정류소 앞에 위치.
송파대로에서 문정동 로데오 사거리를 지나 쌍용아파트 방향으로 우리은행과 GS칼텍스 주유소 사이.",https://blog.naver.com/ecoanimal,x,"국내 최대 규모 최다 20여종 반려동물을 진료하는 에코특수동물병원입니다. 진료/수술 전문병원으로 99.99% 무균, 호흡마취, 출혈 최소화, 항생제 최소 처방, 최소절개, 성형봉합, 1:1 안심케어 전문 시스템으로 진료하고 있습니다. 강아지, 고양이, 고슴도치, 앵무새, 햄스터, 기니피그, 친칠라, 토끼, 도마뱀, 개구리, 거북이, 뱀, 미어캣, 라쿤, 슈가글라이더, 미니피그 등 약 20여종의 반려동물 진료를 하고있습니다. 진료 과목 - 동물 종별 건강검진 반려동물 종별 특화 건강검진 - 시그니처 미세외과센터 무흉터 중성화 / 종양 수술 / 자궁축농증 수술 / 미세 수술 - 고양이 FIP 신약센터 고양이 전염성 복막염 진료, 입원, 치료 - 앵무새 골절 센터 골절 테이핑 / 골절 수술 - 특수동물 케어센터 고슴도치, 앵무새, 햄스터, 기니피그, 친칠라, 토끼, 도마뱀, 개구리, 거북이, 뱀, 미어캣, 라쿤, 슈가글라이더, 미니피그 등 특수동물 전문 케어센터 운영 - 디스크 한방 치료 센터 디스크, 마비 한방 진료 - 오로시 특수동물치과 기니피그, 토끼, 친칠라 트리밍 - 에코 약욕 스파 고슴도치, 기니피그 약욕 스파 에코 메이드 - 오로시 초식동물 영양제 - 고슴도치 처방식 해피 시리즈"
3230000,323000001020100003,2010.7.16,02-417-3021,"서울특별시 송파구 위례성대로 102, 2층 202호 (방이동, 태평양파크빌라트)",5637,210806.1788,445687.2878,영업/정상,정상,서울특별시 송파구 방이동 181 태평양파크빌라트,855,스킨앤이어동물병원, 100% 예약제입니다👩‍⚕️ 응급시 전화주세요,http://skinnear.modoo.at/,제로페이,"강아지 알러지, 피부, 귀질환을 진료하고 있습니다."
3230000,323000001020110001,2011.1.7,02-423-8280,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 A동 2층 9,10호 (잠실동)",5501,207373.5002,445545.656,영업/정상,정상,"서울특별시 송파구 잠실동 19-9 잠실파인애플상가 A동 2층 9,10호",856,연 동물병원,,,제로페이,
3230000,323000001020140006,2014.12.15,02-420-7580,"서울특별시 송파구 백제고분로 115, 그린빌딩 1층 (잠실동)",5570,207003.1559,444965.1486,영업/정상,정상,서울특별시 송파구 잠실동 222-6 그린빌딩 1층,857,꿈이크는 동물병원,,https://blog.naver.com/rokvet,"제로페이,주차",
3230000,323000001020150001,2015.6.12,02-449-0075,"서울특별시 송파구 오금로 473, 정림빌딩 1층 (거여동)",5744,212481.1143,443607.2504,영업/정상,정상,서울특별시 송파구 거여동 20-5 정림빌딩 1층,858,온마음 동물메디컬센터,,https://blog.naver.com/beingamc,"제로페이,주차",
3230000,323000001019990006,1999.7.13,02-424-2955,"서울특별시 송파구 삼학사로 75, 신일빌딩 (삼전동)",5603,208492.7222,444640.9949,영업/정상,정상,서울특별시 송파구 삼전동 132-12 신일빌딩,860,하트동물메디컬센터,,http://heartanimal.business.site/,제로페이,
3230000,323000001020020001,2002.2.15,02-406-4814,"서울특별시 송파구 거마로 56, 121호 (거여동, 송파시그니처롯데캐슬)",5767,213149.5228,443705.4731,영업/정상,정상,서울특별시 송파구 거여동 202-180 송파시그니처롯데캐슬,861,동물의왕국동물병원,마천사거리에서는 마천역 방향으로 300m 마천역 1번 출구에서는 대로변 우측으로 300 m,x,"제로페이,주차",반려동물을 가족과 같이 사랑으로 정성껏 진료합니다.
3230000,323000001020020003,2002.5.1,02-449-0101,"서울특별시 송파구 마천로5길 16, 우일빌딩 (오금동)",5657,211178.1832,445262.7464,영업/정상,정상,서울특별시 송파구 오금동 17-2 우일빌딩,862,늘푸른동물병원,,x,제로페이,
3230000,323000001020020007,2002.9.16,02-419-1351,"서울특별시 송파구 삼전로 80, 남관빌딩 (삼전동)",5606,207835.268,444818.1365,영업/정상,정상,서울특별시 송파구 삼전동 5-3 남관빌딩,863,25시동물의료센터,진료 시간 안내 주간 진료 : am 10시 ~ pm 21시 야간 진료 : pm 21시 ~ am 10시 ※ 24시간 진료 및 용품 구매 가능,http://blog.naver.com/jamsil25h,"제로페이,주차",안녕하세요 최선을 다하는 24시간 진료 연중무휴 잠실 25시동물의료센터입니다.
3230000,323000001020020008,2002.9.16,02-415-7585,"서울특별시 송파구 송파대로 388, 창영빌딩 (송파동)",5668,209676.4187,444469.5284,영업/정상,정상,서울특별시 송파구 송파동 96-6 창영빌딩,864,잠실종합동물병원,,http://www.jamsilac.cafe24.com,제로페이,
3230000,323000001020030001,2003.1.21,02-400-0075,"서울특별시 송파구 중대로 80, 문정프라자 (문정동)",5833,210343.6993,443288.285,영업/정상,정상,서울특별시 송파구 문정동 150-2 문정프라자,865,펫가든동물병원,,,,
3180000,318000001020060003,2006.3.6,2068-2277,"서울특별시 영등포구 선유서로 67, 신동아하이팰리스상가 104동 131호 (양평동2가)",7278,189734.544,446634.2546,영업/정상,정상,서울특별시 영등포구 양평동2가 1-1 신동아하이팰리스,866,애드펫동물병원,양평역 2번 출구에서 직진 5분 거리 문래역 3번 출구에서 길건너 마을버스(05번 버스)탑승후 신동아아파트 관악고교 하차,,"제로페이,주차",서울대 수의과대학 수의학과 졸업 항상 한결같은 마음으로 최선을 다하겠습니다
3180000,318000001020070001,2007.6.27,02-2671-0026,"서울특별시 영등포구 당산로 222, 1층 103-3호 (당산동5가, 당산디오빌)",7214,191292.0952,447892.0787,영업/정상,정상,서울특별시 영등포구 당산동5가 11-33 당산디오빌,867,디오빌 동물병원,당산역 10번 출구 바로 앞입니다.,,"제로페이,주차","치과진료, 난치성 피부병, 귀질병, 슬개골 탈구, 골절 수술, 노령성 질병 전문, 고양이 진료, 건강검진 및 예절교육 교실 운영."
3180000,318000001020070002,2007.11.9,02-785-7582,"서울특별시 영등포구 국제금융로 79, 롯데슈퍼 2층 (여의도동, 한양아파트)",7340,193963.5631,446584.5502,영업/정상,정상,서울특별시 영등포구 여의도동 42 한양아파트,868,Dr.수동물병원,"롯데슈퍼 여의도점 (원효대교 남단 ~ 9호선 샛강 역 가시는 방향으로 300m 직진, 우측 길가에 위치 ) 고맙습니다",http://instagram.com/soovely_pet,제로페이,최신 의료 기계 도입으로 양질의 진료를 해드리겠습니다. 미용은 원하시는 시간에 미리 예약해 주세요. 최상의 의료서비스를 제공해드리기 위해 노력하겠습니다. 고맙습니다.
3180000,318000001020100001,2010.4.22,845-0780,"서울특별시 영등포구 도신로 186, 2층 (신길동)",7347,192153.6215,445405.237,영업/정상,정상,서울특별시 영등포구 신길동 214-55,870,온누리 종합동물병원,미용은 예약제로 운영,,"제로페이,주차,지역화폐","우리 반려동물과 보호자님과의 아름다운 첫만남의 기억을 오래오래 지켜 드리는 온누리종합동물병원입니다.
항상 반려동물의 입장에서 한번 더 생각하고 교감하겠습니다.

- 나이별 맞춤 종합건강검진
- 노령견 만성 질환 중점관리(심장질환, 신장질환, 간질환, 호르몬질환, 신경계질환 등)
- 안과 중점 진료
- 최신 시설의 수술실 및 최선의 진단을 위한 검사 장비 다수 보유
- 쾌적한 내부 환경의 입원실"
3070000,307000001020060001,2006.7.28,929-1212,서울특별시 성북구 종암로 91(종암동),2810,202964.0171,455119.5764,영업/정상,정상,서울특별시 성북구 종암동 68-1,871,미소동물병원,종암동 롯데리아 옆에 위치하고 있습니다. 오시기전 예약해주시면 더 좋습니다.,,"제로페이,주차","미소 동물병원은 애완동물을 건강과 예방을 위해 진료하며, X-ray, 초음파, 혈액검사, 흡입마취등 첨단 장비로 종합적인 진료가 가능합니다. 미용과 목욕, 용품과 호텔 서비스도 있습니다. 항상 가족과 같은 마음으로 여러분의 반려동물을 보살펴 드리겠습니다."
